Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
586	0	-30.3024	0	-30.3024	16.51522	864.0535	0.179297	0.212136	0.164781	0.317449	0.865326	0.330471	0.275514	0.38424	0.300711	0.391322	0.337558	0.505102	0.288665	0.47435	0.3693127	-0.03986829	0.297301	0.151232	0.173561	0.186379	0.108492	0.0830349	23.0226	0.1630213	-0.9961117	0.957094	0.988627	1.01071	1.04357	0.485295	0.215558	0.162555	0.136592	0.123153	1.32373
587	1	-28.6291	0	-28.6291	2.072223	4.18284	0.305156	0.341974	1.51821	0.487961	0.168354	0.241999	1.27224	0.457045	0.311676	0.612032	0.309376	0.465613	0.508888	0.306964	0.3638441	0.4426859	0.329724	0.101447	0.140059	0.0860284	0.164392	0.178349	3.160911	0.06485762	-1.01103	0.464133	0.781304	1.08433	1.67023	0.198519	0.0809388	0.615629	0.104912	0.5075436	0.1277873
588	0	-24.525	0	-24.525	7.869867	771.3526	0.245078	0.301666	0.283185	0.292212	0.509226	0.459396	0.103361	0.350917	0.364421	0.18034	0.317716	0.188542	0.20382	0.467893	0.2992959	-0.153448	0.157168	0.0446202	0.217833	0.215437	0.264761	0.10018	27.50241	0.2823873	-1.206322	0.954611	0.987943	1.01132	1.04613	0.170567	0.260235	0.300274	0.268924	0.1289393	2.19008
589	1	-35.6618	0	-35.6618	4.717102	4.218234	0.332798	0.33661	2.51522	0.640354	0.232264	0.133566	0.691196	0.292161	0.271329	1.26865	0.306653	0.335898	0.538352	0.18362	0.3331678	-0.2733579	0.290187	0.084697	0.257349	0.101045	0.101017	0.165705	40.15559	0.4025322	-1.099109	0.465963	0.782433	1.08431	1.6673	0.62717	0.110878	0.0880127	0.173939	0.1291743	3.116194
590	0	-21.6934	0	-21.6934	1.483349	733.6085	0.380683	0.485562	0.280325	0.268876	0.269451	0.71445	0.0918707	0.353229	0.456675	0.265288	0.217225	0.442439	0.151252	0.340673	0.2353896	-0.4669131	0.0803201	0.128869	0.447638	0.186156	0.117315	0.0397013	41.41803	0.5277309	-1.446513	0.953468	0.987627	1.01159	1.04731	0.132433	0.0805812	0.0088727	0.778113	0.06081788	8.677234
591	1	-37.683	0	-37.683	4.081511	4.312273	0.40637	0.341106	2.25805	0.994555	0.211899	0.205518	0.816096	0.405321	0.332001	1.05981	0.197583	0.183946	0.682189	0.17266	0.5480606	-0.2954353	0.174251	0.125689	0.333389	0.0324553	0.102637	0.231579	13.58033	0.3998175	-0.6013694	0.470735	0.78536	1.08424	1.65967	0.519978	0.218304	0.206882	0.054836	0.1043822	3.830323
592	0	-20.2508	0	-20.2508	1.333742	929.0467	0.302805	0.445748	0.242644	0.311685	0.265068	0.668433	0.12823	0.351235	0.590155	0.260299	0.19251	0.397789	0.230238	0.627696	0.3501375	-0.3355454	0.0564949	0.116279	0.300653	0.316775	0.160346	0.0494529	5.128791	0.4129805	-1.049429	0.958611	0.989043	1.01034	1.042	0.54921	0.0679974	0.0651792	0.317613	0.07743515	5.333243
593	1	-43.8993	0	-43.8993	8.637569	3.497468	0.380939	0.458049	2.91661	1.49237	0.406882	0.103059	0.690838	0.252293	0.755257	0.892533	0.187056	0.173306	0.439324	0.206857	0.4408148	-0.04760035	0.157207	0.101228	0.30681	0.062265	0.188551	0.183939	8.920903	0.2062882	-0.8191305	0.424427	0.755817	1.08407	1.73569	0.326525	0.388046	0.0568565	0.228573	0.1586878	1.299962
594	0	-20.9785	0	-20.9785	1.185509	1007.048	0.282624	0.361839	0.342565	0.240213	0.222356	0.412528	0.190959	0.60883	0.36334	0.211358	0.161269	0.503584	0.262405	0.357877	0.235203	-0.7351262	0.0155987	0.307568	0.187966	0.214538	0.233177	0.0411522	15.9768	0.8063119	-1.447306	0.960234	0.989487	1.00995	1.04033	0.701887	0.0609194	0.0843716	0.152822	0.07118565	11.32689
595	1	-42.5734	0	-42.5734	9.852725	3.135017	0.5424	0.338919	2.8983	0.940314	0.495984	0.0679443	0.408373	0.208113	0.516354	0.687406	0.176027	0.252293	0.353038	0.273677	0.3115894	-0.0594481	0.0407592	0.0900671	0.288362	0.120315	0.396509	0.0639883	24.10223	0.1546813	-1.166069	0.399445	0.73874	1.08311	1.77871	0.414672	0.0449332	0.259655	0.280739	0.09523317	1.624237
596	0	-24.5253	0	-24.5253	4.196923	843.0505	0.258447	0.462624	0.204106	0.176865	0.398719	0.295356	0.10404	0.790349	0.371343	0.143197	0.17165	0.587187	0.50047	0.411602	0.2526795	-0.2992303	0.0189699	0.271492	0.184759	0.175772	0.330232	0.0187745	29.23142	0.4381755	-1.375633	0.956568	0.988482	1.01084	1.04411	0.104294	0.217944	0.095027	0.582735	0.1389452	3.153586
597	1	-45.3615	0	-45.3615	8.855522	2.352563	1.31487	0.362775	2.14182	0.904928	0.911779	0.106766	0.531396	0.0919076	0.647708	0.586994	0.273179	0.166337	0.219361	0.274097	0.3333855	0.1639317	0.0307799	0.0468013	0.28712	0.248625	0.307336	0.0793371	16.44961	0.1610549	-1.098456	0.332017	0.687934	1.07674	1.90331	0.450078	0.0939881	0.0538152	0.402119	0.3249866	0.495574
598	0	-18.9649	0	-18.9649	0.9929407	990.9099	0.293716	0.343224	0.250455	0.18932	0.419745	0.297117	0.0939235	0.675847	0.740227	0.214953	0.149366	0.557228	0.322824	0.264255	0.2598817	-0.1017539	0.0438459	0.249543	0.234311	0.146737	0.309978	0.0155848	2.877903	0.2928602	-1.347529	0.959914	0.9894	1.01002	1.04066	0.238	0.00646745	0.0897338	0.665799	0.1911063	1.532447
599	1	-39.3572	0	-39.3572	8.948699	2.025584	1.56816	0.350647	1.1444	0.549997	0.878608	0.213317	0.611628	0.174885	0.405981	0.444131	0.234059	0.227723	0.277049	0.210512	0.4223693	0.04298092	0.0214303	0.0359543	0.489306	0.2638	0.127989	0.0615197	16.78067	0.205535	-0.8618751	0.29631	0.657707	1.07062	1.97537	0.605221	0.0626324	0.14116	0.190986	0.2485159	0.8270496
600	0	-17.8639	0	-17.8639	4.92559	1115.314	0.255915	0.268799	0.315826	0.183596	0.380363	0.222682	0.277435	0.455121	0.636827	0.299739	0.160011	0.405995	0.189685	0.119585	0.2231147	-0.09841989	0.0379242	0.16006	0.290006	0.248509	0.180494	0.083007	5.422245	0.2029448	-1.500069	0.962199	0.990024	1.00946	1.03831	0.532717	0.00676241	0.0490111	0.41151	0.1045249	1.941593
601	1	-33.7775	0	-33.7775	6.297269	2.4544	1.15395	0.365883	0.889687	0.283055	0.966814	0.23341	0.369839	0.124829	0.233256	0.593182	0.207813	0.36348	0.256772	0.221917	0.3833385	0.3689636	0.0172993	0.101085	0.7765	0.0537954	0.0430923	0.0082273	47.22806	0.1536483	-0.9588369	0.34209	0.696011	1.07809	1.88381	0.6413	0.122571	0.062161	0.173968	0.5226118	0.2940007
602	0	-22.2838	0	-22.2838	7.57027	987.2936	0.194592	0.22471	0.186786	0.113801	0.31203	0.44007	0.33602	0.362956	0.464768	0.557625	0.346167	0.598772	0.285701	0.114777	0.2875989	0.1428468	0.0690623	0.114914	0.34232	0.128593	0.226974	0.118138	11.89947	0.03998409	-1.246189	0.959841	0.98938	1.01004	1.04074	0.0431682	0.0235886	0.377558	0.555685	0.1828309	0.2186943
603	1	-30.6838	0	-30.6838	6.146306	2.234755	1.40089	0.248585	0.559052	0.490873	0.939122	0.272505	0.357883	0.168324	0.245232	0.478139	0.302589	0.23703	0.34901	0.157373	0.3091435	0.02786854	0.0103391	0.156753	0.603756	0.184596	0.0335592	0.0109966	41.04601	0.1768426	-1.17395	0.319775	0.677861	1.07489	1.92748	0.724992	0.142644	0.0828176	0.0495468	0.2047112	0.8638641
604	0	-25.0627	0	-25.0627	6.472608	819.7159	0.241871	0.131541	0.414855	0.153585	0.436677	0.507401	0.462442	0.387285	0.369293	0.33826	0.498561	0.240644	0.446477	0.136496	0.3324086	0.3038749	0.125932	0.204468	0.129253	0.186704	0.292861	0.0607825	22.25672	0.01564895	-1.10139	0.955959	0.988314	1.01099	1.04474	0.217091	0.06704	0.383367	0.332502	0.3195239	0.04897585
605	1	-31.3535	0	-31.3535	7.951814	2.760048	1.88023	0.36143	0.3118	0.178415	0.827073	0.289479	0.295183	0.290228	0.218314	0.367555	0.249541	0.139271	0.260977	0.261634	0.234384	0.170473	0.00879801	0.254886	0.27111	0.431361	0.0193029	0.014542	15.3416	0.1178693	-1.450794	0.369803	0.717313	1.08104	1.83184	0.10901	0.624361	0.138691	0.127938	0.2883423	0.4087826
606	0	-28.9453	0	-28.9453	4.20514	701.7565	0.369486	0.152713	0.300082	0.230715	0.47125	0.668621	0.324142	0.433525	0.502226	0.385767	1.04834	0.332073	1.04114	0.180063	0.3601388	0.1609203	0.142342	0.220843	0.172046	0.102081	0.309025	0.0536633	27.78883	0.0151448	-1.021266	0.952433	0.98734	1.01185	1.04838	0.0152313	0.0403239	0.0729561	0.871489	0.1760651	0.08601817
607	1	-36.794	0	-36.794	16.53017	3.133121	1.75583	0.656005	0.251295	0.155258	1.24294	0.209913	0.438027	0.353601	0.168464	0.254815	0.210768	0.164424	0.283584	0.206556	0.3170072	-0.136723	0.0349073	0.0837667	0.295326	0.554979	0.0205896	0.0104316	32.03001	0.1825734	-1.148831	0.399305	0.738642	1.0831	1.77895	0.0432515	0.584049	0.238008	0.134692	0.04585038	3.981938
608	0	-31.0146	0	-31.0146	6.573809	712.1047	0.398937	0.344042	0.279429	0.250468	0.501795	0.288349	0.471924	0.297268	0.372826	0.502997	0.950781	0.15652	1.16779	0.396377	0.4508558	0.1491501	0.10345	0.323265	0.176197	0.127473	0.169232	0.100383	22.40637	0.01325912	-0.7966077	0.952777	0.987436	1.01176	1.04803	0.0443209	0.302014	0.247499	0.406166	0.1624092	0.08164019
609	1	-41.2526	0	-41.2526	17.02271	3.612171	1.32207	1.23234	0.336129	0.17833	1.80544	0.22315	0.506539	0.206179	0.11385	0.197641	0.262764	0.0952472	0.390705	0.285159	0.3031847	-0.006042726	0.0424401	0.108821	0.0627681	0.703183	0.0689947	0.0137933	23.92513	0.08150789	-1.193413	0.431699	0.760631	1.08423	1.72344	0.193864	0.670594	0.0133305	0.122211	0.07546517	1.080073
610	0	-29.63	0	-29.63	14.95021	783.8403	0.356081	0.31979	0.405116	0.194928	0.695491	0.247463	0.312661	0.247142	0.375005	0.338415	0.429854	0.155372	0.354562	0.528806	0.3857502	0.08350347	0.0948291	0.139655	0.35583	0.195371	0.198359	0.0159563	39.89895	0.04756557	-0.9525652	0.954971	0.988042	1.01123	1.04576	0.0318617	0.144461	0.676751	0.146926	0.131069	0.3629047
611	1	-34.1394	0	-34.1394	8.889103	3.704845	1.01014	1.22274	0.328607	0.558547	0.81996	0.167328	0.284413	0.222668	0.123913	0.270738	0.290393	0.148472	0.427121	0.215906	0.3152576	-0.04070048	0.0929264	0.181194	0.214382	0.246828	0.257216	0.00745428	31.58926	0.1102995	-1.154365	0.437374	0.764341	1.08432	1.71397	0.37183	0.0618902	0.42486	0.141419	0.06959899	1.584786
612	0	-25.7112	0	-25.7112	8.261227	929.8493	0.490625	0.536643	0.229398	0.454863	0.493213	0.36578	0.352732	0.462373	0.600533	0.492644	0.354878	0.200346	0.471336	0.4348	0.3790312	0.146097	0.13536	0.1544	0.278473	0.170755	0.237604	0.0234087	11.05484	0.03552909	-0.9701367	0.958628	0.989048	1.01034	1.04199	0.534737	0.310746	0.062733	0.0917846	0.1816261	0.1956167
613	1	-31.8466	0	-31.8466	7.698776	2.973902	0.464965	1.10503	0.341276	0.363735	0.913049	0.102625	0.479329	0.243435	0.126786	0.349744	0.31615	0.122201	0.243829	0.287512	0.2878802	-0.09968211	0.0551802	0.296826	0.395255	0.0835175	0.167156	0.00206536	34.62773	0.2149581	-1.245211	0.387233	0.730073	1.08238	1.80031	0.206288	0.616327	0.15556	0.0218254	0.115276	1.864726
614	0	-24.5857	0	-24.5857	5.915498	1086.134	0.666412	0.196184	0.186843	0.407244	0.47485	0.305249	0.359709	0.413871	0.325728	0.537609	0.35307	0.187395	0.523045	0.697131	0.395217	0.0783919	0.131197	0.0912685	0.390294	0.107307	0.263605	0.0163288	7.451709	0.007095898	-0.9283202	0.961698	0.989887	1.00959	1.03883	0.361521	0.08724	0.149549	0.40169	0.0854878	0.0830048
615	1	-35.9231	0	-35.9231	5.448052	2.511158	0.229925	1.52997	0.22414	0.286845	0.666407	0.184418	0.871499	0.174008	0.139169	0.312658	0.514822	0.602756	0.333509	0.233978	0.2424662	-0.1833709	0.468266	0.189429	0.216498	0.0391247	0.0856162	0.00106567	43.37462	0.265508	-1.416893	0.347512	0.700282	1.07875	1.87345	0.441893	0.148466	0.370124	0.0395171	0.08213706	3.232499
616	0	-24.3259	0	-24.3259	4.760816	1154.625	0.264881	0.514916	0.310853	0.465978	0.425456	0.480717	0.216813	0.458591	0.543773	0.32563	0.310326	0.312789	0.981908	0.513521	0.4158038	0.09401437	0.123562	0.199945	0.378014	0.0798875	0.196583	0.0220079	6.829053	0.009321909	-0.8775417	0.962844	0.990199	1.00931	1.03765	0.488296	0.0370397	0.336075	0.138589	0.1033363	0.09020945
617	1	-35.7244	0	-35.7244	8.161676	2.325066	0.200281	1.46437	0.243332	0.216764	0.990758	0.207701	0.588982	0.20463	0.196991	0.238106	0.345164	0.417631	0.260351	0.377939	0.3535402	-0.1335153	0.414117	0.0882539	0.346931	0.0793016	0.0688805	0.00251605	34.02523	0.2105844	-1.039758	0.329218	0.685657	1.07634	1.90878	0.27981	0.0539577	0.115121	0.551111	0.07706914	2.732409
618	0	-17.7587	0	-17.7587	3.185002	1195.165	0.450848	0.432568	0.201791	0.314403	0.446874	0.761193	0.277504	0.421571	0.402482	0.267616	0.335643	0.190259	0.498422	0.28275	0.3112671	0.04062358	0.1946	0.101612	0.48423	0.0509263	0.147738	0.0208943	4.026066	0.003986226	-1.167104	0.963475	0.990371	1.00915	1.037	0.135586	0.0755486	0.366902	0.421964	0.0446098	0.08935762
619	1	-30.0802	0	-30.0802	18.54829	2.305369	0.182412	1.08299	0.305019	0.244645	0.626574	0.240057	0.656396	0.22432	0.249725	0.170073	0.31223	0.370937	0.411447	0.279939	0.3107005	0.02718626	0.525736	0.112954	0.279278	0.02338	0.0564555	0.00219663	20.55712	0.2708036	-1.168926	0.327192	0.683998	1.07604	1.91277	0.0885063	0.102479	0.713494	0.0955206	0.2979899	0.9087679
620	0	-25.4608	0	-25.4608	9.423428	1478.619	0.598965	0.478621	0.296844	0.183166	0.833159	0.449751	0.288368	0.427975	0.306351	0.169031	0.36131	0.17016	0.485748	0.257925	0.3098806	0.07059881	0.200152	0.0825712	0.476212	0.0929605	0.121985	0.0261188	14.03323	0.00791375	-1.171568	0.96714	0.991365	1.00825	1.03325	0.20654	0.120099	0.57667	0.0966913	0.07851256	0.100796
621	1	-29.8659	0	-29.8659	5.359776	2.458904	0.20277	1.06052	0.306825	0.190661	0.522122	0.286993	0.976189	0.233729	0.321482	0.293391	0.580729	0.450115	0.275417	0.438343	0.4127459	-0.119873	0.182947	0.262943	0.485672	0.0127353	0.0540452	0.00165693	31.57218	0.3023819	-0.8849232	0.342525	0.696356	1.07815	1.88297	0.229314	0.121657	0.186442	0.462588	0.1825089	1.656807
622	0	-34.3066	0	-34.3066	38.62979	1440.255	0.844725	0.488399	0.212457	0.122406	0.63972	0.576312	0.422022	0.309642	0.209058	0.19597	0.431109	0.179419	0.253054	0.322938	0.3203221	0.02556884	0.349523	0.0579177	0.318209	0.10246	0.135569	0.0363206	43.46308	0.01637449	-1.138428	0.966708	0.991248	1.00836	1.03369	0.388379	0.236825	0.155295	0.219501	0.04194333	0.3903955
623	1	-45.889	0	-45.889	34.56207	2.487745	0.411456	0.717677	0.216745	0.337164	0.689655	0.23547	1.38713	0.178013	0.314459	0.235899	0.545997	0.616802	0.322288	0.994423	0.3246161	-0.09248095	0.157406	0.279168	0.398251	0.00798946	0.152586	0.00459961	37.68026	0.3386196	-1.125112	0.345292	0.698539	1.07849	1.87768	0.225043	0.163084	0.355931	0.255942	0.2461387	1.375727
624	0	-38.099	0	-38.099	35.12668	1512.459	0.53464	0.640667	0.100064	0.0877423	0.544657	0.355745	0.228297	0.505088	0.312253	0.149261	0.878966	0.170988	0.340277	0.389213	0.2428133	0.02441841	0.18434	0.074642	0.305499	0.273603	0.136129	0.0257877	46.26716	0.03038856	-1.415463	0.967507	0.991464	1.00816	1.03287	0.0812848	0.224108	0.219586	0.475021	0.05480697	0.5544653
625	1	-40.1074	0	-40.1074	8.442411	3.502196	0.289217	1.05683	0.186197	0.244735	0.478487	0.420202	1.41552	0.336384	0.254945	0.1427	0.425372	0.741305	0.724875	0.820182	0.3711938	-0.04589276	0.174711	0.228342	0.303	0.023958	0.259271	0.0107174	42.80279	0.1639024	-0.9910311	0.424732	0.75602	1.08408	1.73517	0.215166	0.139067	0.133079	0.512689	0.1180097	1.38889
626	0	-30.8489	0	-30.8489	23.84246	1210.229	0.45953	0.612377	0.113073	0.0856401	0.392493	0.28489	0.334163	0.20189	0.449259	0.148365	0.645689	0.219829	0.260371	0.257793	0.3119212	0.01446587	0.349789	0.0412849	0.0821014	0.11506	0.271623	0.140143	24.93021	0.02926843	-1.165005	0.963702	0.990433	1.00909	1.03677	0.0977323	0.432427	0.17082	0.299021	0.0437343	0.6692329
627	1	-38.5622	0	-38.5622	15.83572	3.484548	0.445523	0.82084	0.175862	0.299655	0.209767	0.407249	1.38601	0.348761	0.352363	0.132629	0.310648	0.973916	0.7856	1.06341	0.4050462	0.002758154	0.220434	0.133212	0.092703	0.0192709	0.496981	0.0373987	25.46198	0.05853594	-0.9037542	0.42359	0.755258	1.08405	1.7371	0.0464656	0.0623135	0.509702	0.381519	0.06129409	0.9550013
628	0	-23.8957	0	-23.8957	11.28324	1100.019	0.43067	0.498044	0.22069	0.136615	0.490689	0.303731	0.279541	0.302843	0.545792	0.161889	0.58199	0.267046	0.346985	0.224126	0.3152514	0.002010124	0.384235	0.0453646	0.0781195	0.150484	0.147868	0.19393	12.82504	0.01720879	-1.154385	0.961939	0.989953	1.00953	1.03858	0.316668	0.154442	0.497977	0.0309131	0.01921891	0.8954091
629	1	-40.6015	0	-40.6015	23.12707	3.575408	0.605068	0.439813	0.246247	0.270722	0.135749	0.574998	1.33374	0.665099	0.267145	0.151271	0.482159	0.317838	0.940294	0.831699	0.423399	-0.01669431	0.325662	0.276928	0.126043	0.0189071	0.204453	0.0480074	36.45921	0.03956139	-0.8594402	0.429399	0.759115	1.08419	1.7273	0.0106961	0.329306	0.226157	0.43384	0.02286708	1.730058
630	0	-24.8519	0	-24.8519	6.444273	952.3394	0.458771	0.480094	0.370208	0.16298	0.259483	0.288282	0.312532	0.433135	0.379223	0.167862	0.505375	0.169411	0.736093	0.151422	0.3703614	0.03387176	0.158989	0.0474483	0.346613	0.12671	0.0651413	0.255098	12.21652	0.01095632	-0.9932761	0.959116	0.989182	1.01022	1.04148	0.121992	0.270144	0.181005	0.426859	0.04482808	0.2444076
631	1	-40.7167	0	-40.7167	18.80628	3.346666	0.54552	0.682596	0.276789	0.421351	0.229101	0.966164	0.916591	0.678659	0.235944	0.0850095	0.518163	0.208788	0.897388	0.374678	0.3213354	-0.1656061	0.281459	0.358797	0.160147	0.0197228	0.154058	0.0258151	28.49063	0.1808527	-1.13527	0.414421	0.749079	1.08376	1.75274	0.034652	0.609881	0.117189	0.238278	0.01524659	11.86185
632	0	-23.2171	0	-23.2171	6.684321	1098.195	0.28906	0.57625	0.495728	0.17088	0.481852	0.239268	0.277359	0.778098	0.472888	0.220996	0.501647	0.198016	0.315778	0.219765	0.3324334	0.1081273	0.245052	0.0359564	0.360165	0.044406	0.086568	0.227853	9.647662	0.01616326	-1.101316	0.961908	0.989944	1.00954	1.03861	0.0772015	0.345128	0.252946	0.324724	0.1242906	0.1300441
633	1	-39.7162	0	-39.7162	21.42773	2.900956	0.547587	0.692598	0.310333	0.563921	0.272891	0.694269	1.26266	0.169758	0.092621	0.0890106	0.368972	0.356464	1.10264	0.270411	0.3324747	-0.0533483	0.356624	0.258665	0.0998528	0.00586306	0.2542	0.0247954	37.77381	0.06720051	-1.101192	0.381452	0.725892	1.08198	1.81067	0.0449658	0.325277	0.206438	0.42332	0.01385221	4.851248
634	0	-26.8917	0	-26.8917	7.293397	1409.819	0.36523	0.478087	0.78111	0.14983	0.350902	0.237387	0.143957	0.490689	0.94982	0.183708	0.365193	0.324329	0.449696	0.187817	0.2669634	0.07767795	0.317849	0.0738355	0.327205	0.0560801	0.132715	0.0923147	11.9793	0.008372476	-1.320644	0.966352	0.991152	1.00844	1.03405	0.0674317	0.527808	0.242926	0.161834	0.08605043	0.09729732
635	1	-32.2829	0	-32.2829	10.34073	2.152468	0.345638	0.513252	0.395234	0.456515	0.240765	0.367805	1.16299	0.190648	0.15907	0.0841617	0.235488	0.752975	0.307234	0.218566	0.3451003	-0.09113465	0.184986	0.28938	0.104181	0.00132809	0.416302	0.0038222	38.91478	0.1441189	-1.06392	0.31082	0.670306	1.07338	1.9455	0.128268	0.103556	0.308678	0.459498	0.05298422	2.720034
636	0	-23.0922	0	-23.0922	8.628842	1382.519	0.435202	0.292261	0.509849	0.164575	0.184236	0.337409	0.169146	0.460188	0.785472	0.163631	0.399391	0.281866	0.361929	0.275395	0.2719398	0.06479051	0.325442	0.189287	0.115018	0.113791	0.199127	0.0573346	10.1959	0.006962414	-1.302175	0.966024	0.991063	1.00852	1.03439	0.0215528	0.719861	0.0430127	0.215573	0.07175293	0.09703317
637	1	-33.8107	0	-33.8107	16.90561	2.54456	0.26744	0.308952	0.552408	0.396199	0.0893671	0.756353	1.1333	0.24287	0.139565	0.0901448	0.290988	0.570452	0.463381	0.320228	0.3572851	-0.05647052	0.375155	0.127662	0.0546868	0.00329493	0.432298	0.00690304	17.9564	0.07039146	-1.029221	0.350641	0.702723	1.07912	1.86752	0.507748	0.246795	0.0305465	0.21491	0.01392094	5.056518
638	0	-23.2848	0	-23.2848	3.577331	1574.618	0.326404	0.393421	0.49914	0.185896	0.175892	0.389119	0.0755884	0.788012	0.700579	0.10932	0.570918	0.355915	0.199387	0.28814	0.2348544	0.1049321	0.287639	0.168074	0.0695336	0.23511	0.20361	0.0360327	4.859646	0.005318306	-1.448789	0.968151	0.991638	1.008	1.03221	0.0780688	0.776083	0.0028809	0.142967	0.1102504	0.04823844
639	1	-40.9832	0	-40.9832	42.07059	2.526264	0.258771	0.0896834	0.624653	0.547225	0.0738027	0.385844	1.08799	0.183665	0.197803	0.0746777	0.216842	0.562803	0.474708	0.530162	0.2516071	-0.01932186	0.228075	0.461731	0.0304181	0.0053552	0.268803	0.0056177	46.88069	0.0365622	-1.379886	0.348933	0.701393	1.07892	1.87075	0.585416	0.191888	0.0691996	0.153496	0.01724034	2.120736
640	0	-27.494	0	-27.494	7.786876	1819.017	0.239407	0.341733	0.284731	0.170801	0.168837	0.259578	0.130227	1.0457	0.666476	0.0899282	0.603702	0.665013	0.136427	0.180754	0.2393781	0.2510866	0.371854	0.110791	0.0200288	0.348956	0.136707	0.0116638	14.36546	0.002405852	-1.429711	0.970356	0.992231	1.00745	1.02996	0.673213	0.1506	0.0559087	0.120279	0.2534925	0.009490823
641	1	-33.8335	0	-33.8335	34.89005	3.023448	0.284044	0.141762	0.685002	0.241436	0.109679	0.336162	0.991187	0.162452	0.213371	0.0863053	0.299422	0.359668	0.340278	0.577368	0.3413909	-0.04031514	0.37908	0.195979	0.0394201	0.0323248	0.350046	0.00314946	39.38514	0.0518708	-1.074727	0.391068	0.732818	1.08263	1.79348	0.0517885	0.216478	0.710892	0.0208422	0.01155566	4.488779
642	0	-28.0427	0	-28.0427	5.622064	1839.747	0.175798	0.456038	0.195345	0.26752	0.25994	0.28265	0.24067	0.465999	0.831338	0.227596	0.764455	0.821161	0.150487	0.264728	0.32403	0.4951152	0.0827809	0.36195	0.0156108	0.257941	0.264129	0.0175872	38.02187	0.002201663	-1.126919	0.970523	0.992276	1.00741	1.02979	0.140951	0.101187	0.172677	0.585186	0.4973169	0.004427084
643	1	-27.8667	0	-27.8667	7.461347	4.138618	0.306513	0.0938115	0.995115	0.33553	0.0853582	0.355575	0.596115	0.153188	0.241877	0.110321	0.421239	0.329589	0.369175	0.691418	0.3401064	-0.04421392	0.106845	0.315892	0.112133	0.0797079	0.369482	0.0159398	8.413081	0.06111364	-1.078497	0.461819	0.77987	1.08435	1.67396	0.204636	0.698238	0.0195778	0.0775488	0.01689972	3.616252
644	0	-26.5314	0	-26.5314	5.925918	1794.866	0.21055	0.234904	0.213283	0.188737	0.35095	0.394839	0.38937	0.405174	1.1096	0.271816	0.527587	0.606952	0.136493	0.197422	0.2963415	0.06733728	0.166525	0.338017	0.0123027	0.221662	0.253111	0.00838366	17.43625	0.006050712	-1.216243	0.970158	0.992178	1.0075	1.03016	0.0686616	0.0581798	0.347184	0.525975	0.07338799	0.08244825
645	1	-21.728	0	-21.728	3.889139	4.08202	0.283379	0.078983	0.787745	0.384648	0.214145	0.122041	0.425465	0.182844	0.152643	0.101565	0.372396	0.221106	0.298204	0.420061	0.2479132	-0.1890868	0.0533995	0.123338	0.0920781	0.162144	0.556182	0.0128579	7.121978	0.2061891	-1.394676	0.458812	0.777998	1.08438	1.67881	0.184728	0.295434	0.25778	0.262058	0.01710224	12.05626
