Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	alpha_morpho	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	branch_rates_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
290	-3789.51	-3742.54	-46.9738	6.586854	0.1823763	0.5870951	0.00948158	0.0122586	0.0121322	0.010163	0.0208705	0.0289213	0.0472625	0.0215757	0.015947	0.016937	0.0137975	0.00525227	0.0372845	0.00712895	0.0109295	0.00929094	0.0171793	0.031851	0.01657	0.0247865	0.0324512	0.00957859	0.0114624	0.00798084	0.00735997	0.0117255	0.00866799	0.0627886	0.0346019	0.0161591	0.0128214	0.0150103	0.0138277	0.0178201	0.00735506	0.00473491	0.0157228	0.0152771	0.0313499	0.00978697	0.0184055	0.00861116	0.01887938	0.02483402	0.05137644	0.00881893	0.503562	0.00945146	0.006059	0.461384	0.0107248	18.86638	0.1793055	-3.969685	5	38.98776	0.5377604	0.000272529	0.0242669	0.336125	3.63934	0.0504578	0.305022	0.87459	2.76993	0.283658	0.309277	0.141535	0.26553	0.2306819	0.7772845
300	-3784.04	-3742.43	-41.6072	6.586854	0.1477635	0.4025204	0.0132343	0.02601	0.0134385	0.0197782	0.0213213	0.0514335	0.0194032	0.0191181	0.0248856	0.0159817	0.017112	0.00882692	0.0192272	0.00717818	0.00686578	0.00819488	0.0103219	0.0273843	0.0129655	0.0335544	0.0226853	0.0104271	0.0131977	0.00898337	0.00865131	0.0144422	0.0111486	0.0505976	0.0390816	0.0164332	0.0157892	0.0117804	0.0135724	0.0169206	0.00840818	0.00754642	0.0159665	0.0253363	0.0305125	0.0117036	0.0243781	0.00993772	0.0165808	0.01971621	0.05137644	0.0118327	0.607615	0.00800251	0.00267828	0.364198	0.00567385	18.86638	0.1793055	-4.09951	5	38.98776	0.5377604	4.61653e-05	0.0100405	0.23507	3.75484	0.0170797	0.183636	0.733994	3.06529	0.277797	0.316031	0.118106	0.288066	0.2306819	0.7772845
310	-3792.48	-3743.37	-49.1038	6.586854	0.1755645	2.759003	0.0181944	0.0101659	0.00832376	0.0239088	0.0233256	0.0328715	0.0329132	0.0156332	0.0221446	0.029136	0.0206155	0.0125985	0.0407574	0.0124157	0.00958933	0.0190489	0.0144881	0.0347003	0.0111205	0.0430401	0.026145	0.015284	0.0373803	0.00688563	0.0109112	0.0104973	0.0232326	0.0192035	0.0525086	0.00766196	0.0213012	0.011424	0.0131982	0.00851857	0.00633774	0.0119185	0.0211799	0.0291053	0.0183643	0.0198244	0.0224603	0.0116959	0.01755664	0.03573464	0.05137644	0.0120176	0.49323	0.00847048	0.00450184	0.474286	0.00749381	18.86638	0.1793055	-4.042323	5	38.98776	0.5377604	0.000203117	0.0209734	0.316964	3.66186	0.369714	0.717247	1.08104	1.832	0.260497	0.316962	0.138408	0.284133	0.2306819	0.7772845
320	-3787.47	-3738.96	-48.5037	6.586854	0.164454	1.405784	0.0169784	0.00380885	0.0257794	0.0209405	0.0184492	0.0357314	0.0252719	0.0140515	0.0119967	0.0237554	0.018742	0.0222894	0.034142	0.00681214	0.00606312	0.0168675	0.0144779	0.0292112	0.0173837	0.0313679	0.0255362	0.0212767	0.0326799	0.00709755	0.00542306	0.0106318	0.0132948	0.0448927	0.0403887	0.014615	0.0182015	0.00934428	0.00882458	0.021944	0.0115343	0.00456825	0.0152776	0.0158237	0.0195358	0.00835994	0.0146342	0.00725011	0.01758192	0.02480748	0.05137644	0.0143429	0.485564	0.00466371	0.00761747	0.48192	0.00589166	18.86638	0.1793055	-4.040884	5	38.98776	0.5377604	0.000119333	0.016104	0.284868	3.69891	0.210394	0.572084	1.04437	2.17315	0.318413	0.279868	0.140959	0.260759	0.2306819	0.7772845
330	-3795.34	-3742.62	-52.7141	6.586854	0.1741523	2.571911	0.0123201	0.0100717	0.0145111	0.0357938	0.0179401	0.0322614	0.0392374	0.0164118	0.00966598	0.0215666	0.0210562	0.0117177	0.0121727	0.00719572	0.0025899	0.0102266	0.015224	0.0346697	0.0111151	0.0381057	0.0493095	0.033772	0.0163269	0.00749224	0.00855527	0.0144529	0.00976547	0.0458446	0.0492593	0.00904594	0.0132992	0.00770786	0.00576106	0.0295147	0.0296211	0.00781524	0.0222147	0.0130016	0.00776847	0.0113134	0.0148839	0.014251	0.01469852	0.03485071	0.05137644	0.0187521	0.452452	0.00562431	0.0246585	0.491576	0.00693676	18.86638	0.1793055	-4.220009	5	38.98776	0.5377604	0.000190558	0.0203193	0.312941	3.66655	0.35317	0.704684	1.0794	1.86275	0.27732	0.300438	0.148959	0.273283	0.2306819	0.7772845
340	-3795.92	-3738.24	-57.6879	6.586854	0.187218	2.720747	0.0340541	0.0134119	0.0135209	0.0104669	0.024994	0.0265996	0.0420633	0.0267144	0.00613874	0.0164038	0.0190135	0.0222083	0.0181838	0.00638788	0.00317597	0.0140424	0.0137559	0.0270394	0.0146981	0.0440068	0.0445713	0.0466571	0.0106992	0.00810167	0.00999584	0.0172166	0.014007	0.0267816	0.0701155	0.0187402	0.0223752	0.0269164	0.0111919	0.0162071	0.0429148	0.00929787	0.0304778	0.0142361	0.0374426	0.0180966	0.00848122	0.0124287	0.01756244	0.02589149	0.05137644	0.0132355	0.452748	0.00488273	0.00800528	0.513416	0.00771252	18.86638	0.1793055	-4.041993	5	38.98776	0.5377604	0.000331506	0.0267423	0.349484	3.62344	0.366434	0.714792	1.08074	1.83803	0.288345	0.313429	0.122936	0.27529	0.2306819	0.7772845
350	-3793.97	-3740.53	-53.4365	6.586854	0.1587169	2.262511	0.0348168	0.0277771	0.0284729	0.018113	0.0166992	0.0253076	0.027833	0.0446229	0.00848737	0.0224316	0.0109809	0.0338624	0.0215709	0.00815285	0.00607939	0.0168704	0.0154814	0.0205435	0.0122816	0.0456202	0.0129557	0.0212688	0.00892708	0.00808579	0.00620711	0.016756	0.0121005	0.0588579	0.0568581	0.0249126	0.0127472	0.0238765	0.016649	0.0214281	0.0114929	0.0104513	0.0103991	0.00681883	0.0177848	0.018961	0.0292538	0.0203563	0.01527904	0.04010087	0.05137644	0.00731015	0.522994	0.00799222	0.00689366	0.445426	0.0093841	18.86638	0.1793055	-4.181274	5	38.98776	0.5377604	8.80632e-05	0.013846	0.267933	3.71813	0.322718	0.68031	1.07536	1.92161	0.323136	0.295068	0.122115	0.259681	0.2306819	0.7772845
360	-3792.98	-3739.94	-53.0426	6.586854	0.1570247	2.936615	0.0230925	0.0133627	0.025629	0.0070667	0.0304332	0.0719721	0.0289823	0.0207164	0.0117122	0.0226771	0.0068613	0.0448911	0.0241485	0.00765595	0.0106231	0.0152539	0.0177639	0.0215571	0.0100038	0.0439905	0.00508672	0.0181911	0.0187379	0.00699442	0.0130246	0.0205909	0.0142231	0.0309919	0.0207939	0.00703838	0.0163594	0.00907262	0.0115927	0.0141541	0.0164485	0.0174429	0.00429565	0.00744759	0.0129226	0.0416071	0.0174388	0.0412934	0.01515185	0.0304949	0.05137644	0.0145824	0.564432	0.00657757	0.00620276	0.395449	0.0127559	18.86638	0.1793055	-4.189632	5	38.98776	0.5377604	8.01721e-05	0.0132143	0.262898	3.72381	0.384298	0.727957	1.08218	1.80556	0.299453	0.296845	0.127685	0.276017	0.2306819	0.7772845
370	-3794.09	-3742.92	-51.1754	6.586854	0.1639443	0.8031036	0.0227908	0.00391614	0.0208228	0.00834681	0.0354261	0.0252053	0.034265	0.0124483	0.0110347	0.0382773	0.00968879	0.0453592	0.0201665	0.010776	0.00738822	0.0124821	0.00994215	0.0251192	0.0135108	0.0368044	0.00661587	0.0150956	0.0141287	0.0119724	0.00653313	0.0150629	0.0206085	0.0293963	0.0236359	0.0629622	0.0232357	0.0230166	0.0146299	0.00660477	0.0154023	0.0244371	0.00522884	0.0124398	0.0157265	0.00919979	0.0166383	0.0489046	0.01542847	0.02046237	0.05137644	0.011919	0.512102	0.00774703	0.00157375	0.457009	0.00964972	18.86638	0.1793055	-4.171541	5	38.98776	0.5377604	0.000116255	0.0158962	0.283372	3.70062	0.096219	0.408381	0.957811	2.53759	0.299921	0.312895	0.142691	0.244492	0.2306819	0.7772845
380	-3795.1	-3744.15	-50.9507	6.586854	0.1748355	0.9299826	0.0129238	0.0205481	0.0472458	0.00736352	0.0376745	0.0409939	0.0217402	0.0200552	0.0191613	0.0774025	0.00611086	0.0226089	0.0072125	0.00711814	0.00830109	0.0224752	0.00968454	0.0255232	0.0125302	0.026226	0.0117527	0.0388222	0.00946407	0.0108584	0.0110677	0.0213111	0.0149614	0.0404367	0.0147831	0.0196394	0.0182145	0.0128696	0.029894	0.0307953	0.0180461	0.018758	0.0104036	0.0214842	0.0265303	0.0112082	0.00594515	0.0145153	0.01774483	0.02224659	0.05137644	0.0163968	0.545453	0.00964163	0.00100396	0.421432	0.00607184	18.86638	0.1793055	-4.031661	5	38.98776	0.5377604	0.000196559	0.0206345	0.314889	3.66428	0.12278	0.454645	0.987355	2.43522	0.295805	0.318839	0.134357	0.251	0.2306819	0.7772845
390	-3800.16	-3739.78	-60.3826	6.586854	0.1864553	2.42932	0.00847685	0.0242585	0.0531743	0.0111935	0.0429614	0.0362036	0.0596774	0.0199297	0.0168456	0.0568037	0.00660991	0.0454633	0.0173543	0.00736776	0.0081063	0.00883842	0.014816	0.0330689	0.0144463	0.0422615	0.00624324	0.0249214	0.00977226	0.00466728	0.0119805	0.0152425	0.00850967	0.0370662	0.0131348	0.0390698	0.0176167	0.00986993	0.0441381	0.0225945	0.0287751	0.0115623	0.0245273	0.0158294	0.0134564	0.0116619	0.0117901	0.0282245	0.01839979	0.03026618	0.05137644	0.011276	0.467105	0.00882639	0.000672893	0.497586	0.0145339	18.86638	0.1793055	-3.995416	5	38.98776	0.5377604	0.000321649	0.0263451	0.347394	3.62594	0.339651	0.694072	1.07778	1.8885	0.288403	0.300711	0.15262	0.258266	0.2306819	0.7772845
400	-3790.44	-3741.14	-49.303	6.586854	0.2022482	0.543312	0.00870042	0.00871353	0.0142581	0.0122685	0.0296352	0.030479	0.0189366	0.0454486	0.0188917	0.0266129	0.0197262	0.0341742	0.034577	0.00724669	0.0103	0.0157689	0.0170781	0.0227204	0.0204411	0.0362421	0.00704029	0.043453	0.0180708	0.0101451	0.0095277	0.021539	0.0169034	0.0327098	0.017911	0.0139696	0.0245466	0.0171055	0.0342985	0.0245773	0.0210664	0.00964003	0.0194093	0.0195817	0.0391975	0.0345224	0.0168645	0.0088013	0.0169727	0.02125749	0.05137644	0.0149359	0.540748	0.00473372	0.000563218	0.426205	0.0128139	18.86638	0.1793055	-4.076149	5	38.98776	0.5377604	0.000573574	0.0350825	0.3895	3.57484	0.0416695	0.279254	0.849393	2.82968	0.271648	0.308773	0.126062	0.293517	0.2306819	0.7772845
410	-3793.77	-3745.09	-48.6762	6.586854	0.1884985	0.8275321	0.0109766	0.0141566	0.0175634	0.0183526	0.0187223	0.0106025	0.0236644	0.0396244	0.0113599	0.0170352	0.00734285	0.0179348	0.0202061	0.00847083	0.0141779	0.0265956	0.015093	0.049049	0.0130696	0.0376575	0.0218933	0.0405411	0.0297311	0.0118629	0.0136747	0.0209614	0.0104569	0.0378886	0.0126528	0.0182492	0.0257117	0.0241175	0.0349916	0.0119876	0.0293715	0.0124494	0.0277675	0.0203279	0.0552252	0.0111416	0.0273956	0.01912	0.01983344	0.03029993	0.05137644	0.0151482	0.59857	0.00224978	0.000270387	0.372185	0.0115763	18.86638	0.1793055	-3.920386	5	38.98776	0.5377604	0.000348547	0.0274149	0.35298	3.61926	0.101402	0.417987	0.964301	2.51631	0.295757	0.308704	0.11873	0.276809	0.2306819	0.7772845
420	-3800.5	-3738.56	-61.9368	6.586854	0.1870713	2.241541	0.028744	0.0125983	0.0200553	0.01599	0.0346891	0.0113246	0.0179575	0.0157866	0.0255658	0.0075091	0.0154075	0.0201458	0.0411966	0.0105658	0.00653954	0.0673846	0.0219289	0.03194	0.0101694	0.0514855	0.0286695	0.0417813	0.0459182	0.00477946	0.0132033	0.012273	0.0153445	0.0444016	0.0201946	0.0355581	0.0355955	0.0307676	0.0352696	0.0160345	0.0349379	0.0199774	0.0134956	0.0238793	0.0582455	0.0166245	0.0243722	0.0262368	0.02164384	0.03437857	0.05137644	0.015227	0.479979	0.00262954	0.000888309	0.488	0.0132759	18.86638	0.1793055	-3.833034	5	38.98776	0.5377604	0.000329593	0.0266657	0.349082	3.62392	0.320498	0.678464	1.07501	1.92603	0.281203	0.295379	0.13951	0.283907	0.2306819	0.7772845
430	-3794.18	-3740.89	-53.2913	6.586854	0.1383647	1.077647	0.012246	0.0106068	0.0139159	0.0125512	0.0244948	0.0238869	0.0393021	0.0301327	0.017565	0.0130142	0.0177928	0.028375	0.0383978	0.00811926	0.00891452	0.0222871	0.0236528	0.0287431	0.0127085	0.0487026	0.0361365	0.0190111	0.00963911	0.0112016	0.00884609	0.0236805	0.0110718	0.0908467	0.0365789	0.0190116	0.0303335	0.0316448	0.0310862	0.00980384	0.0196832	0.0252936	0.0215561	0.0176614	0.0272314	0.0213506	0.0170969	0.0247539	0.01958938	0.03553302	0.05137644	0.00791067	0.512382	0.00453194	0.00894774	0.460255	0.00597186	18.86638	0.1793055	-3.932768	5	38.98776	0.5377604	2.44433e-05	0.00731497	0.206517	3.78614	0.152181	0.498908	1.01176	2.33715	0.307943	0.311768	0.137869	0.242421	0.2306819	0.7772845
440	-3798.03	-3740.06	-57.9736	6.586854	0.1509384	0.3401675	0.0158074	0.02965	0.022097	0.0163509	0.0547769	0.0212645	0.0159817	0.0204206	0.0373651	0.0189812	0.0111507	0.0150143	0.0283242	0.0114196	0.00786672	0.0140733	0.0155635	0.0337232	0.0173312	0.0435518	0.0224237	0.025751	0.015752	0.00928567	0.011415	0.0269158	0.0170948	0.0710512	0.0345513	0.0182178	0.0481227	0.0315555	0.0361461	0.0152315	0.0169885	0.00927997	0.0203749	0.0545529	0.015624	0.0200512	0.0192307	0.00673288	0.02672001	0.01690329	0.05137644	0.0102886	0.464003	0.004416	0.00689274	0.511335	0.00306428	18.86638	0.1793055	-3.622343	5	38.98776	0.5377604	5.62098e-05	0.0110742	0.244655	3.74421	0.00911136	0.135893	0.657486	3.19751	0.305376	0.313255	0.138386	0.242983	0.2306819	0.7772845
450	-3793.3	-3736.12	-57.18	6.586854	0.1842996	0.2064889	0.0265891	0.00922175	0.0240532	0.0182792	0.0626297	0.0519584	0.0360302	0.0219466	0.0157581	0.0251324	0.0148575	0.023953	0.0258225	0.00803184	0.0106407	0.0410802	0.0188259	0.0280261	0.010104	0.0423011	0.04369	0.0456026	0.0136592	0.00855928	0.00918502	0.0109544	0.0207313	0.0345935	0.0282184	0.0181067	0.0144198	0.0266552	0.00913998	0.0235651	0.0188612	0.0197122	0.0174513	0.0155872	0.0342487	0.0272689	0.0683488	0.012797	0.01876537	0.01260043	0.05137644	0.0129752	0.549795	0.00598183	0.00924534	0.421235	0.000767102	18.86638	0.1793055	-3.975742	5	38.98776	0.5377604	0.000294948	0.0252372	0.341458	3.63301	0.000659905	0.0376008	0.40038	3.56136	0.307205	0.297566	0.128788	0.266441	0.2306819	0.7772845
460	-3803.68	-3738.58	-65.0979	6.586854	0.1774471	0.6021779	0.04529	0.010609	0.0573295	0.019689	0.0389405	0.0412263	0.0462178	0.0201354	0.0112419	0.0177745	0.0177266	0.0075985	0.0219185	0.00782518	0.0103877	0.0136607	0.0210586	0.0312225	0.0115405	0.0470564	0.0112385	0.136204	0.0289034	0.00725891	0.0176458	0.0160394	0.0238951	0.0382115	0.0282424	0.0381652	0.0186988	0.038304	0.00598832	0.0144047	0.0182119	0.0171327	0.015801	0.0433112	0.0196781	0.0203797	0.0383238	0.0480809	0.02081224	0.02825415	0.05137644	0.0105514	0.549638	0.00331199	0.0129379	0.423019	0.000541515	18.86638	0.1793055	-3.872214	5	38.98776	0.5377604	0.000220806	0.021861	0.322301	3.65562	0.0535576	0.313481	0.882426	2.75054	0.302235	0.300259	0.125059	0.272448	0.2306819	0.7772845
470	-3785.92	-3737.57	-48.3519	6.586854	0.1969759	1.162866	0.0129606	0.0264559	0.0179775	0.0336345	0.0198213	0.0274087	0.0124402	0.0133284	0.00763916	0.0181488	0.0276953	0.0269696	0.01066	0.00811046	0.0149058	0.0229445	0.0198374	0.0245872	0.0101791	0.0438862	0.0250543	0.0551373	0.0132184	0.00984152	0.00831767	0.0162366	0.0142409	0.0438821	0.0116778	0.0160591	0.0244329	0.0267693	0.0252423	0.0167095	0.0212956	0.022657	0.0366868	0.00701087	0.0185968	0.012506	0.0350164	0.0236328	0.01893733	0.02914899	0.05137644	0.0116714	0.593477	0.00496189	0.0127031	0.376976	0.000210471	18.86638	0.1793055	-3.96662	5	38.98776	0.5377604	0.00047777	0.0320493	0.375719	3.59175	0.168259	0.520772	1.0225	2.28847	0.28205	0.302495	0.127991	0.287464	0.2306819	0.7772845
480	-3791.07	-3739.4	-51.679	6.586854	0.2138525	1.354874	0.0145629	0.0248815	0.0123959	0.0113808	0.0112416	0.0213457	0.0264603	0.00673038	0.00874333	0.0152239	0.0174809	0.0166951	0.0138258	0.0078335	0.0074613	0.0234363	0.0167519	0.0291331	0.0154464	0.0414982	0.0329273	0.0473668	0.00883865	0.00612917	0.00524653	0.0170484	0.017588	0.0401572	0.0336753	0.0155996	0.0182949	0.0367472	0.0202751	0.0290897	0.00639927	0.0110825	0.0700508	0.00814011	0.0243198	0.00882596	0.0255072	0.0215284	0.01667335	0.02383191	0.05137644	0.0152025	0.485996	0.00575133	0.0340257	0.458009	0.00101627	18.86638	0.1793055	-4.093944	5	38.98776	0.5377604	0.000830735	0.0421297	0.418836	3.5382	0.202008	0.562472	1.04063	2.19489	0.299042	0.299923	0.135132	0.265903	0.2306819	0.7772845
490	-3786.83	-3742.92	-43.9106	6.586854	0.2382331	1.005767	0.0197625	0.0487564	0.0125759	0.0258947	0.00547658	0.00990156	0.0260906	0.0104338	0.0141706	0.0159747	0.0147723	0.00904611	0.00901682	0.00735455	0.0071614	0.0174271	0.0141787	0.0209296	0.0128312	0.0331624	0.0205802	0.0308216	0.00804969	0.012256	0.0115471	0.0139596	0.0159378	0.0395574	0.0461394	0.0160174	0.0109285	0.0312899	0.0131073	0.0235785	0.00713224	0.00670763	0.0269449	0.00654172	0.0186076	0.0111137	0.0121662	0.0126654	0.01787938	0.0340727	0.05137644	0.014015	0.560078	0.011536	0.0251217	0.387703	0.001546	18.86638	0.1793055	-4.024107	5	38.98776	0.5377604	0.00160797	0.0583337	0.476005	3.46405	0.138103	0.478478	1.00095	2.38247	0.290398	0.300294	0.133944	0.275365	0.2306819	0.7772845
500	-3784.77	-3738.62	-46.1496	6.586854	0.1792261	1.913773	0.0155004	0.0142826	0.00607125	0.0236468	0.00326821	0.0132094	0.016744	0.0293554	0.0192677	0.014748	0.0119584	0.0188384	0.00797023	0.00801652	0.00663518	0.0230136	0.0143856	0.0221691	0.0067141	0.0436212	0.0252954	0.0297135	0.0203776	0.00792802	0.00690204	0.00897977	0.00832443	0.0344878	0.0345695	0.0279569	0.0211031	0.0183741	0.0207153	0.0343684	0.0110822	0.0128096	0.011936	0.00795217	0.0392384	0.0143992	0.0105447	0.0182043	0.01514154	0.02844622	0.05137644	0.00761363	0.525707	0.0076495	0.0193146	0.436737	0.00297797	18.86638	0.1793055	-4.190314	5	38.98776	0.5377604	0.000238551	0.0227157	0.327316	3.64973	0.28276	0.64552	1.06767	2.00405	0.28395	0.303394	0.138728	0.273927	0.2306819	0.7772845
510	-3787.71	-3736.6	-51.1054	6.586854	0.1864591	2.571685	0.0265492	0.012923	0.0296291	0.011044	0.00549729	0.010339	0.0198244	0.0429808	0.0103668	0.00901295	0.00468084	0.0185056	0.0150066	0.00887265	0.0108332	0.0354166	0.0128622	0.0249042	0.011828	0.0395545	0.0326138	0.0306422	0.0122416	0.00739884	0.00571477	0.00573172	0.0108384	0.0622545	0.0213877	0.0175759	0.0186093	0.00921376	0.020337	0.0464581	0.0117991	0.0188847	0.0186773	0.023161	0.0107186	0.0166614	0.0259249	0.0221493	0.01601847	0.03298085	0.05137644	0.00954158	0.563184	0.0106363	0.0120153	0.402915	0.00170788	18.86638	0.1793055	-4.134013	5	38.98776	0.5377604	0.000321698	0.0263471	0.347405	3.62593	0.353149	0.704668	1.0794	1.86279	0.296844	0.301987	0.122129	0.27904	0.2306819	0.7772845
520	-3795.38	-3741.57	-53.8144	6.586854	0.1716374	1.885677	0.0507886	0.00838821	0.0493581	0.0256565	0.00647381	0.0117195	0.031854	0.018042	0.010994	0.0338554	0.00470626	0.00437785	0.0145207	0.0120614	0.0138757	0.0178286	0.0174454	0.0287165	0.00993116	0.0380314	0.0629	0.0248846	0.00891643	0.007797	0.0131445	0.0100776	0.0206007	0.0275224	0.0300592	0.0204492	0.0146452	0.00716456	0.012165	0.00895242	0.0306456	0.0209122	0.0120004	0.0278167	0.0147478	0.00883847	0.0106221	0.018283	0.01927968	0.03331825	0.05137644	0.0130408	0.468253	0.00765968	0.0171283	0.49252	0.00139883	18.86638	0.1793055	-3.948703	5	38.98776	0.5377604	0.00016964	0.0191793	0.305733	3.67492	0.279235	0.642279	1.06685	2.01164	0.303226	0.311955	0.121958	0.26286	0.2306819	0.7772845
530	-3794.67	-3740.12	-54.5509	6.586854	0.1914323	0.681824	0.0193748	0.0299495	0.0149823	0.0283147	0.0131386	0.0176331	0.0181681	0.0701282	0.00816305	0.00759489	0.00741633	0.00808745	0.0338364	0.0104644	0.0103218	0.00797095	0.0145179	0.0289775	0.00850077	0.043086	0.0450026	0.0193084	0.00981849	0.00649135	0.00894036	0.00401915	0.032878	0.0282281	0.0334415	0.0234855	0.0279547	0.00733771	0.0241286	0.036114	0.0191974	0.0207255	0.00832483	0.0107746	0.0425653	0.0283001	0.0096102	0.00737999	0.01651579	0.02885164	0.05137644	0.0104872	0.503023	0.00428424	0.0283984	0.453632	0.000174568	18.86638	0.1793055	-4.103438	5	38.98776	0.5377604	0.000389972	0.0289836	0.360929	3.6097	0.0703108	0.354827	0.917942	2.65692	0.296318	0.307844	0.128734	0.267104	0.2306819	0.7772845
540	-3795.81	-3739.92	-55.8851	6.586854	0.1973244	5.211246	0.0319584	0.0638144	0.00919818	0.026273	0.00613992	0.017435	0.0209143	0.0471756	0.00183878	0.0127333	0.0122933	0.00908452	0.0162389	0.0108936	0.0101127	0.00948063	0.0148503	0.0187587	0.0148665	0.0382126	0.013718	0.0293889	0.0104474	0.00920858	0.0133122	0.00639582	0.016177	0.0403877	0.0281166	0.00562292	0.0277491	0.0119618	0.0134878	0.0381612	0.0253955	0.0175979	0.0124697	0.0261402	0.0189362	0.0192894	0.0106731	0.00905602	0.01641776	0.02855292	0.05137644	0.0150161	0.434855	0.00512045	0.0191069	0.523732	0.00216877	18.86638	0.1793055	-4.109391	5	38.98776	0.5377604	0.000483722	0.0322463	0.376639	3.59063	0.510621	0.808852	1.08292	1.59761	0.30361	0.301132	0.142781	0.252477	0.2306819	0.7772845
550	-3782.57	-3738.86	-43.7102	6.586854	0.1886872	1.333523	0.0139223	0.0813262	0.00772578	0.00965363	0.0102577	0.0188914	0.0180566	0.0325384	0.00639671	0.0255375	0.00827322	0.00867526	0.0171536	0.0111952	0.0055043	0.0162855	0.0181391	0.0320446	0.0177615	0.0316671	0.0153088	0.0229207	0.00698948	0.00722193	0.0125988	0.00982165	0.0161017	0.0374529	0.024626	0.00504273	0.0268704	0.0138386	0.00791085	0.0297514	0.0170283	0.0177668	0.00793486	0.0117783	0.013881	0.0106755	0.0128458	0.0123815	0.01591037	0.02545443	0.05137644	0.0143461	0.527153	0.00557542	0.00832944	0.442873	0.00172279	18.86638	0.1793055	-4.140784	5	38.98776	0.5377604	0.00035111	0.0275146	0.353494	3.61864	0.198422	0.558278	1.03894	2.20436	0.304457	0.312574	0.113002	0.269968	0.2306819	0.7772845
560	-3779.47	-3737.17	-42.3046	6.586854	0.1843459	1.435457	0.00883834	0.0132018	0.00573954	0.0328665	0.00583862	0.0137996	0.0196088	0.0197402	0.0131859	0.0154376	0.0074432	0.0130848	0.0246921	0.00858909	0.00790559	0.0266783	0.0152534	0.0386072	0.0105704	0.0341817	0.0168997	0.00873907	0.0217225	0.00901607	0.00835975	0.00560948	0.0246216	0.044685	0.0178324	0.015753	0.0223376	0.0212658	0.0214192	0.0225875	0.00941174	0.0173804	0.0250323	0.0172616	0.0155162	0.0133952	0.00679878	0.0161246	0.01297261	0.02912047	0.05137644	0.0109477	0.578126	0.00949441	0.00276791	0.396468	0.0021958	18.86638	0.1793055	-4.344915	5	38.98776	0.5377604	0.000295503	0.0252607	0.341586	3.63286	0.215178	0.577448	1.0464	2.16098	0.310497	0.289462	0.129412	0.270629	0.2306819	0.7772845
570	-3783.64	-3740.52	-43.1157	6.586854	0.1893387	0.5859384	0.0203849	0.0300123	0.00961831	0.0131133	0.0186632	0.00876766	0.0190395	0.0248581	0.00786346	0.0105046	0.0204425	0.0206798	0.0230075	0.00780153	0.00961699	0.029026	0.0178733	0.0262736	0.0133053	0.0444935	0.0100634	0.0188267	0.0341221	0.00730421	0.00737578	0.0213807	0.018512	0.0411725	0.00940466	0.00849087	0.0261625	0.029999	0.0134242	0.0202011	0.0144435	0.0149577	0.0199697	0.0265332	0.0176734	0.0134306	0.00467656	0.0104045	0.01734662	0.03099991	0.05137644	0.0185484	0.43393	0.0100112	0.00437957	0.528258	0.00487297	18.86638	0.1793055	-4.054358	5	38.98776	0.5377604	0.000360067	0.0278603	0.355265	3.61651	0.0502214	0.304365	0.873972	2.77144	0.26721	0.31798	0.142501	0.272309	0.2306819	0.7772845
580	-3786.78	-3738.6	-48.1782	6.586854	0.1756084	1.293986	0.0304961	0.0421422	0.0143925	0.0140185	0.0170613	0.0128288	0.0129591	0.0117746	0.0109786	0.0169287	0.017998	0.0164204	0.045673	0.0116586	0.00625631	0.0165859	0.0155063	0.022438	0.0210001	0.0398403	0.00500532	0.0112974	0.0110533	0.00934989	0.00719969	0.0135886	0.0216492	0.0442245	0.0106752	0.0234026	0.0252901	0.0300322	0.0147693	0.0122045	0.0332511	0.0189891	0.0378322	0.0242053	0.0326565	0.0181364	0.0108704	0.0285679	0.01903363	0.02857969	0.05137644	0.0146459	0.569386	0.00265362	0.0145673	0.39563	0.00311647	18.86638	0.1793055	-3.961548	5	38.98776	0.5377604	0.000203517	0.0209939	0.317089	3.66171	0.191674	0.550241	1.03562	2.22246	0.309132	0.30342	0.129772	0.257676	0.2306819	0.7772845
